beta,sigma,kappa,phi_pi,phi_x,sig_d,sig_s,sig_m
0.9950698314300421,2.0347308591355118,0.4494015527492638,1.0753887211142257,0.14475089299395807,3.5359715719905154,2.7525361493019926,1.6929910084937272
0.9948974743540294,1.8746127978396363,0.4495838533768559,1.0804744840631855,0.13786064344440285,3.695090835833339,2.809723328094487,1.7421586437495302
0.994863047852847,1.8338593855477572,0.46019623869844045,1.0694632437007459,0.12715649863947537,3.9658532607840287,2.6836155152979044,1.676669654403846
0.994863047852847,1.8338593855477572,0.46019623869844045,1.0694632437007459,0.12715649863947537,3.9658532607840287,2.6836155152979044,1.676669654403846
0.994863047852847,1.8338593855477572,0.46019623869844045,1.0694632437007459,0.12715649863947537,3.9658532607840287,2.6836155152979044,1.676669654403846
0.9952007761187318,1.687079470704552,0.4389480824299386,1.0756893204923206,0.11042872055606731,3.5219362499395905,2.8055709160968947,1.8268359041974764
0.9952007761187318,1.687079470704552,0.4389480824299386,1.0756893204923206,0.11042872055606731,3.5219362499395905,2.8055709160968947,1.8268359041974764
0.9952007761187318,1.687079470704552,0.4389480824299386,1.0756893204923206,0.11042872055606731,3.5219362499395905,2.8055709160968947,1.8268359041974764
0.9952007761187318,1.687079470704552,0.4389480824299386,1.0756893204923206,0.11042872055606731,3.5219362499395905,2.8055709160968947,1.8268359041974764
0.9955916176109612,1.7489822935380046,0.4108198476181412,1.0672301215316002,0.11663101150854636,3.584868816632054,2.762038101291209,1.8020633677127738
0.9955238290139409,1.8405088276354553,0.44685312504990815,1.146981177955164,0.11025821812786239,3.4143536532319243,2.8722458320347566,1.7639336408298465
0.9955238290139409,1.8405088276354553,0.44685312504990815,1.146981177955164,0.11025821812786239,3.4143536532319243,2.8722458320347566,1.7639336408298465
0.9955238290139409,1.8405088276354553,0.44685312504990815,1.146981177955164,0.11025821812786239,3.4143536532319243,2.8722458320347566,1.7639336408298465
0.9955238290139409,1.8405088276354553,0.44685312504990815,1.146981177955164,0.11025821812786239,3.4143536532319243,2.8722458320347566,1.7639336408298465
0.9955238290139409,1.8405088276354553,0.44685312504990815,1.146981177955164,0.11025821812786239,3.4143536532319243,2.8722458320347566,1.7639336408298465
0.9955238290139409,1.8405088276354553,0.44685312504990815,1.146981177955164,0.11025821812786239,3.4143536532319243,2.8722458320347566,1.7639336408298465
0.9949445026125862,1.91244073006125,0.45254430005422064,1.0499275131415249,0.10352102350654557,3.4919561343022756,2.972011826091244,1.7313023002432502
0.9949445026125862,1.91244073006125,0.45254430005422064,1.0499275131415249,0.10352102350654557,3.4919561343022756,2.972011826091244,1.7313023002432502
0.9944892512965156,1.7431307117237986,0.4356149968591199,1.0992602217799794,0.11102565527265987,3.2420203520496886,2.6071405330207185,1.6701005322112823
0.9944892512965156,1.7431307117237986,0.4356149968591199,1.0992602217799794,0.11102565527265987,3.2420203520496886,2.6071405330207185,1.6701005322112823
0.9944892512965156,1.7431307117237986,0.4356149968591199,1.0992602217799794,0.11102565527265987,3.2420203520496886,2.6071405330207185,1.6701005322112823
0.9944892512965156,1.7431307117237986,0.4356149968591199,1.0992602217799794,0.11102565527265987,3.2420203520496886,2.6071405330207185,1.6701005322112823
0.9936213489893746,1.5703161207378686,0.40662049324399435,1.1011813461603215,0.11467374656395632,3.3338500099027444,2.657013795167056,1.7169137524407494
0.9936213489893746,1.5703161207378686,0.40662049324399435,1.1011813461603215,0.11467374656395632,3.3338500099027444,2.657013795167056,1.7169137524407494
0.9937410015754378,1.817233168691958,0.4174788843235582,1.1638084757039153,0.11809433649249682,3.217789298072788,2.5191547999926733,1.8679313857575326
0.9934171090944016,1.8510578555640955,0.4066395396818348,1.1678015409286149,0.11246124877968057,3.1426335491155424,2.408931906534021,1.826668600320242
0.9934171090944016,1.8510578555640955,0.4066395396818348,1.1678015409286149,0.11246124877968057,3.1426335491155424,2.408931906534021,1.826668600320242
0.9934171090944016,1.8510578555640955,0.4066395396818348,1.1678015409286149,0.11246124877968057,3.1426335491155424,2.408931906534021,1.826668600320242
0.9934171090944016,1.8510578555640955,0.4066395396818348,1.1678015409286149,0.11246124877968057,3.1426335491155424,2.408931906534021,1.826668600320242
0.9934171090944016,1.8510578555640955,0.4066395396818348,1.1678015409286149,0.11246124877968057,3.1426335491155424,2.408931906534021,1.826668600320242
0.9934171090944016,1.8510578555640955,0.4066395396818348,1.1678015409286149,0.11246124877968057,3.1426335491155424,2.408931906534021,1.826668600320242
0.9933190983091714,1.7440330191533358,0.463092266930111,1.1684475750440368,0.11539308463887726,3.3301938967253113,2.4587600418664226,1.937432946591726
0.9933190983091714,1.7440330191533358,0.463092266930111,1.1684475750440368,0.11539308463887726,3.3301938967253113,2.4587600418664226,1.937432946591726
0.9933190983091714,1.7440330191533358,0.463092266930111,1.1684475750440368,0.11539308463887726,3.3301938967253113,2.4587600418664226,1.937432946591726
0.9933854013585304,1.5375912696620875,0.43559212317716284,1.1327366310686937,0.11241352669946622,3.568705469860232,2.4996062575782987,1.9951165503714987
0.9933854013585304,1.5375912696620875,0.43559212317716284,1.1327366310686937,0.11241352669946622,3.568705469860232,2.4996062575782987,1.9951165503714987
0.9933456521445923,1.8051222918884566,0.4086526747384347,1.1686132991641631,0.12147513143684231,3.525574748454615,2.333425954825112,2.101749304908314
0.9933456521445923,1.8051222918884566,0.4086526747384347,1.1686132991641631,0.12147513143684231,3.525574748454615,2.333425954825112,2.101749304908314
0.9933456521445923,1.8051222918884566,0.4086526747384347,1.1686132991641631,0.12147513143684231,3.525574748454615,2.333425954825112,2.101749304908314
