h,gamma_pi,rho_i,phi_pi,phi_x,rho_z,rho_u,rho_m,sig_z,sig_u,sig_m
0.6515358530409647,0.29677807996094885,0.7527152494552781,1.7415603040099707,0.2447703846649134,0.7593225499310063,0.6023127745947358,0.358598410392503,0.19008164470351388,0.12922229851256326,0.079593408389622
0.6515358530409647,0.29677807996094885,0.7527152494552781,1.7415603040099707,0.2447703846649134,0.7593225499310063,0.6023127745947358,0.358598410392503,0.19008164470351388,0.12922229851256326,0.079593408389622
0.6515358530409647,0.29677807996094885,0.7527152494552781,1.7415603040099707,0.2447703846649134,0.7593225499310063,0.6023127745947358,0.358598410392503,0.19008164470351388,0.12922229851256326,0.079593408389622
0.6515358530409647,0.29677807996094885,0.7527152494552781,1.7415603040099707,0.2447703846649134,0.7593225499310063,0.6023127745947358,0.358598410392503,0.19008164470351388,0.12922229851256326,0.079593408389622
0.6515358530409647,0.29677807996094885,0.7527152494552781,1.7415603040099707,0.2447703846649134,0.7593225499310063,0.6023127745947358,0.358598410392503,0.19008164470351388,0.12922229851256326,0.079593408389622
0.6509116289357774,0.29468544073545966,0.7551273340353518,1.7407603187402785,0.2428488150550678,0.7598806745298958,0.6006227041438542,0.35806041263779326,0.1923519690942428,0.12918805801777078,0.0795908368610013
0.6509116289357774,0.29468544073545966,0.7551273340353518,1.7407603187402785,0.2428488150550678,0.7598806745298958,0.6006227041438542,0.35806041263779326,0.1923519690942428,0.12918805801777078,0.0795908368610013
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6529619888828857,0.29749383390012774,0.7526309711256206,1.7505768263113282,0.24335802986167174,0.7585472358535824,0.6000925743090574,0.3580994690358694,0.19136027188074037,0.12944501402666975,0.07967341841685933
0.6543323087422519,0.2995816787301537,0.7546083504857319,1.753092848149161,0.24154866807881625,0.7588397125746568,0.598570553117159,0.3581554530376783,0.19070314221164972,0.13113316324548072,0.0801293953450463
0.6543323087422519,0.2995816787301537,0.7546083504857319,1.753092848149161,0.24154866807881625,0.7588397125746568,0.598570553117159,0.3581554530376783,0.19070314221164972,0.13113316324548072,0.0801293953450463
0.6543323087422519,0.2995816787301537,0.7546083504857319,1.753092848149161,0.24154866807881625,0.7588397125746568,0.598570553117159,0.3581554530376783,0.19070314221164972,0.13113316324548072,0.0801293953450463
0.6543323087422519,0.2995816787301537,0.7546083504857319,1.753092848149161,0.24154866807881625,0.7588397125746568,0.598570553117159,0.3581554530376783,0.19070314221164972,0.13113316324548072,0.0801293953450463
0.6543323087422519,0.2995816787301537,0.7546083504857319,1.753092848149161,0.24154866807881625,0.7588397125746568,0.598570553117159,0.3581554530376783,0.19070314221164972,0.13113316324548072,0.0801293953450463
0.6543323087422519,0.2995816787301537,0.7546083504857319,1.753092848149161,0.24154866807881625,0.7588397125746568,0.598570553117159,0.3581554530376783,0.19070314221164972,0.13113316324548072,0.0801293953450463
