rho_i,phi_pi,phi_x,phi_q,rho_q,rho_r,rho_u,rho_m,sig_q,sig_r,sig_u,sig_m
0.7962099961457685,1.594390545997103,0.203006378063591,0.09758494288098002,0.7667965583270117,0.7980871926855485,0.5255603732827296,0.3009278502001428,0.10087265274710669,0.15753603791844262,0.10877404640409688,0.07088951809277713
0.7968881247232549,1.5904492989587402,0.20237600403952452,0.09926170171015403,0.7623848252174568,0.797536645990239,0.5209308313226396,0.3027164992009591,0.09943442930089313,0.16027503362300102,0.11018614005501863,0.06995618074088322
0.7968881247232549,1.5904492989587402,0.20237600403952452,0.09926170171015403,0.7623848252174568,0.797536645990239,0.5209308313226396,0.3027164992009591,0.09943442930089313,0.16027503362300102,0.11018614005501863,0.06995618074088322
0.7968881247232549,1.5904492989587402,0.20237600403952452,0.09926170171015403,0.7623848252174568,0.797536645990239,0.5209308313226396,0.3027164992009591,0.09943442930089313,0.16027503362300102,0.11018614005501863,0.06995618074088322
0.7968881247232549,1.5904492989587402,0.20237600403952452,0.09926170171015403,0.7623848252174568,0.797536645990239,0.5209308313226396,0.3027164992009591,0.09943442930089313,0.16027503362300102,0.11018614005501863,0.06995618074088322
0.7968881247232549,1.5904492989587402,0.20237600403952452,0.09926170171015403,0.7623848252174568,0.797536645990239,0.5209308313226396,0.3027164992009591,0.09943442930089313,0.16027503362300102,0.11018614005501863,0.06995618074088322
0.7968881247232549,1.5904492989587402,0.20237600403952452,0.09926170171015403,0.7623848252174568,0.797536645990239,0.5209308313226396,0.3027164992009591,0.09943442930089313,0.16027503362300102,0.11018614005501863,0.06995618074088322
0.7968881247232549,1.5904492989587402,0.20237600403952452,0.09926170171015403,0.7623848252174568,0.797536645990239,0.5209308313226396,0.3027164992009591,0.09943442930089313,0.16027503362300102,0.11018614005501863,0.06995618074088322
0.7953990350469936,1.5905627559395807,0.200386070745555,0.10139519725225436,0.7645724741118571,0.7993287756982053,0.5231319029451161,0.3055156429251707,0.10147035975102889,0.16111182783877595,0.10797588250765133,0.06956007591758431
0.7953990350469936,1.5905627559395807,0.200386070745555,0.10139519725225436,0.7645724741118571,0.7993287756982053,0.5231319029451161,0.3055156429251707,0.10147035975102889,0.16111182783877595,0.10797588250765133,0.06956007591758431
0.7953990350469936,1.5905627559395807,0.200386070745555,0.10139519725225436,0.7645724741118571,0.7993287756982053,0.5231319029451161,0.3055156429251707,0.10147035975102889,0.16111182783877595,0.10797588250765133,0.06956007591758431
0.7953990350469936,1.5905627559395807,0.200386070745555,0.10139519725225436,0.7645724741118571,0.7993287756982053,0.5231319029451161,0.3055156429251707,0.10147035975102889,0.16111182783877595,0.10797588250765133,0.06956007591758431
0.798358357274292,1.617496258483977,0.1983739844031639,0.09962006416107355,0.7638652284323844,0.7973801783368765,0.5196375345508869,0.30468848848427676,0.10227132106083713,0.15424371769745024,0.10781018118997167,0.06877206788146643
0.798358357274292,1.617496258483977,0.1983739844031639,0.09962006416107355,0.7638652284323844,0.7973801783368765,0.5196375345508869,0.30468848848427676,0.10227132106083713,0.15424371769745024,0.10781018118997167,0.06877206788146643
0.7967033379249016,1.592296595780021,0.19542526161471088,0.10003528707016342,0.7658329640666328,0.7943174744869055,0.5198084992523837,0.30819852247509205,0.10302603041137073,0.15329002673258993,0.10842242732533264,0.06920425666021505
0.7967033379249016,1.592296595780021,0.19542526161471088,0.10003528707016342,0.7658329640666328,0.7943174744869055,0.5198084992523837,0.30819852247509205,0.10302603041137073,0.15329002673258993,0.10842242732533264,0.06920425666021505
0.7967033379249016,1.592296595780021,0.19542526161471088,0.10003528707016342,0.7658329640666328,0.7943174744869055,0.5198084992523837,0.30819852247509205,0.10302603041137073,0.15329002673258993,0.10842242732533264,0.06920425666021505
0.7967033379249016,1.592296595780021,0.19542526161471088,0.10003528707016342,0.7658329640666328,0.7943174744869055,0.5198084992523837,0.30819852247509205,0.10302603041137073,0.15329002673258993,0.10842242732533264,0.06920425666021505
0.7967033379249016,1.592296595780021,0.19542526161471088,0.10003528707016342,0.7658329640666328,0.7943174744869055,0.5198084992523837,0.30819852247509205,0.10302603041137073,0.15329002673258993,0.10842242732533264,0.06920425666021505
0.7977587920345125,1.614588367289239,0.19256478684500078,0.10039189453061345,0.7677920181887566,0.7922397342481668,0.524180510285627,0.30562482360925586,0.10393664534482763,0.1545730988199749,0.10661344895767419,0.07028431123443513
0.7977587920345125,1.614588367289239,0.19256478684500078,0.10039189453061345,0.7677920181887566,0.7922397342481668,0.524180510285627,0.30562482360925586,0.10393664534482763,0.1545730988199749,0.10661344895767419,0.07028431123443513
0.7977587920345125,1.614588367289239,0.19256478684500078,0.10039189453061345,0.7677920181887566,0.7922397342481668,0.524180510285627,0.30562482360925586,0.10393664534482763,0.1545730988199749,0.10661344895767419,0.07028431123443513
