sig_d,sig_s,sig_m,beta,sigma,kappa,phi_pi,phi_x,log_posterior
3.4338821512716375,2.2888046736909775,1.8525689417874633,0.9921083413727944,1.6662396741249916,0.333931815426741,0.9997624315484812,0.29861209420923845,-589.0422122335164
3.414696474538287,2.124803051661443,1.9363064164445087,0.98970326839504,1.522030109633703,0.3877706619791184,1.0230756704162305,0.27500537417983517,-589.8952519344717
3.3647301883536653,2.0892692686490264,1.9647878500870744,0.9910115439859313,1.9345290758148013,0.34154132506496754,1.0835584999512582,0.26169256089089143,-588.9490199936282
3.3647301883536653,2.0892692686490264,1.9647878500870744,0.9910115439859313,1.9345290758148013,0.34154132506496754,1.0835584999512582,0.26169256089089143,-588.9490199936282
3.3647301883536653,2.0892692686490264,1.9647878500870744,0.9910115439859313,1.9345290758148013,0.34154132506496754,1.0835584999512582,0.26169256089089143,-588.9490199936282
3.3647301883536653,2.0892692686490264,1.9647878500870744,0.9910115439859313,1.9345290758148013,0.34154132506496754,1.0835584999512582,0.26169256089089143,-588.9490199936282
3.3647301883536653,2.0892692686490264,1.9647878500870744,0.9910115439859313,1.9345290758148013,0.34154132506496754,1.0835584999512582,0.26169256089089143,-588.9490199936282
3.3647301883536653,2.0892692686490264,1.9647878500870744,0.9910115439859313,1.9345290758148013,0.34154132506496754,1.0835584999512582,0.26169256089089143,-588.9490199936282
3.3647301883536653,2.0892692686490264,1.9647878500870744,0.9910115439859313,1.9345290758148013,0.34154132506496754,1.0835584999512582,0.26169256089089143,-588.9490199936282
3.4286991664779722,2.1691914586114476,2.041101262217127,0.9869955241212047,1.8042175887055554,0.41100432326275116,1.1533278292724531,0.22880648460787623,-590.0781124191149
3.4286991664779722,2.1691914586114476,2.041101262217127,0.9869955241212047,1.8042175887055554,0.41100432326275116,1.1533278292724531,0.22880648460787623,-590.0781124191149
3.4286991664779722,2.1691914586114476,2.041101262217127,0.9869955241212047,1.8042175887055554,0.41100432326275116,1.1533278292724531,0.22880648460787623,-590.0781124191149
3.4286991664779722,2.1691914586114476,2.041101262217127,0.9869955241212047,1.8042175887055554,0.41100432326275116,1.1533278292724531,0.22880648460787623,-590.0781124191149
3.4286991664779722,2.1691914586114476,2.041101262217127,0.9869955241212047,1.8042175887055554,0.41100432326275116,1.1533278292724531,0.22880648460787623,-590.0781124191149
